id,Text1,Text2,Label
4301,el vendedor ambulante empuja el carrito de los camotes para trasladarse entre las calles de la ciudad y comercializar su producto.,"este tiempo llega a varias dependiendo de la rapidez con la que el carrito es empujado, ya que dicho horno funciona a través de leña.",0
4302,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","el puesto ambulante está cargado con camotes y plátanos, los dos platillos clásicos.",0
4303,la denominación de origen es una clasificación que se emplea para proteger legalmente a los productores de ciertos alimentos que se producen en una zona determinada.,"en un principio se creía que el tequila se tomaba sin nada, pero en méxico ha emergido toda una cultura de cócteles famosos o no tanto alrededor de él.",0
4304,"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.","para resistir la fricción, la triada de ruedas de estructura metálica que soporta el peso de carrito están recubiertas de hule o caucho vulcanizado.",0
4305,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.",se puede obtener el aroma que surge de la rosa por medio de la destilación al vacío.,1
4306,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.",el elemento teatral de la gastronomía molecular también es muy llamativo para las personas.,0
4307,el tequila es reconocida como la bebida más representativa de méxico.,en méxico la bebida más (distinguida) popular es el tequila.,1
4309,"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.","este tiempo llega a varias dependiendo de la rapidez con la que el carrito es empujado, ya que dicho horno funciona a través de leña.",0
4310,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.",suelen usarse para nombrar al estudio de los cambios químicos que sufre la comida al cocinarse.,0
4311,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,"en su interior, los comestibles cocidos conservan su cálida temperatura, y en consecuencia listos para degustarse.",0
4312,"esa conciencia pervivía en el lugar de los muertos, en donde requería alimento y algunas ayudas espirituales que podían ser otorgadas para permitirles continuar su existencia inmortal.","con el paso del tiempo que tiene como origen el entrada de la religión en este país antes de la conquista, las ofrendas de muertos se han ido transformando.",0
4313,"hay que decir que ésta varía también en función de la velocidad con que es empujado el carrito, pues este horno rodante funciona alimentado por leña.","méxico tiene una amplia gama de tradiciones y costumbres. algo bastante común en las ciudades es el carrito de boniatos, identificado por su distintivo silbido.",0
4314,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","el alimento original usualmente va condimentado con una mezcla de muchas especias que tienen en su composición básica canela, cilantro, orégano, comino, entre otras.",1
4315,"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.",la calidad de cada casa productora se designa por el distintivo de la reserva que no es una clasificación normada.,0
4316,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","recapitulamos a este vehículo sus características metálicas, 300 kilos de peso máximo, y la necesidad de la tracción humana.",0
4317,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.",el shish en persa significa “seis” y es muy reconocido en estados unidos; usualmente se sirve con arroz y otras guarniciones.,0
4318,"quizá la forma de comercio sea más particular de las ciudades, incluyendo la ciudad de méxico, pero los productos son procedentes de áreas agrícolas del interior de la república.","ya que la caldera de este artefacto opera quemando madera, la rapidez a la que avance también afecta la temperatura.",0
4319,"se trata de una tradición gastronómica mestiza, pues los plátanos son de origen asiático, originalmente introducido en las islas canarias que llegó a la américa continental.","en la sección superior del artefacto hay una base que sirve para contener las salsas, dejar las monedas y servir los frutos.",0
4320,"es muy posible que poco a poco se dieran cuenta que el arroz del proceso de fermentación era igualmente comestible, pero un sabor ácido y con un fuerte olor a pescado.","los campesinos que cultivaban arroz  junto al río mekong se dieron cuenta de que podrían conservar el pescado con arroz cocido, ahí, se fermenta y da varios productos químicos que dan aroma y sabor, estos son: ácido láctico y acético, o sea el vinagre.",0
4321,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.",se clasifica como 100% agave o tequila con base en el porcentaje de los azúcares provenientes del agave que se utilice en su preparación.,0
4322,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","en el menú hay platos especiales como el festival de alcachofa ahumada inmediata, preparada de distintas texturas de alcachofa y junto a una microensalada y queso parmesano espolvoreado con oro de 24 quilates, encima de un tazón de saturno lleno con humo de nogal.",0
4323,el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,una parte de la identidad nacional es esta bebida.,0
4324,"las calaveras son dulces que representan alusiones a la muerte, pueden ser de azúcar, chocolate o amaranto.","el objetivo de esta celebración es ofrecer respeto a los parientes predecesores, a finados cercanos, o personas influyentes.",0
4325,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","la otra variación de kebab radica en un tronco, el cual se prepara con sucesiones de carne picada y marinada en forma de pequeños bollos y láminas de carne.",0
4326,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.",las personas veganas poseen menores niveles de estrógeno que las personas que consumen carne gracias a que consumen menos grasa en su alimentación.,0
4327,el tequila es reconocida como la bebida más representativa de méxico.,el apelativo del tequila concluye en único y es destilado de agave producido en lugares específicos de méxico.,0
4328,los sabores más delicados pueden preservarse con un poco de ciencia.,basta una pizca de ciencia para conservar los más sutiles sabores.,1
4329,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.",realmente la cocina molecular o gastronomía molecular es usada con mayor frecuencia en ámbitos de medios que en hostelería.,0
4330,el tequila puede tener varios destinos como el envasado o ser enviado para la obtención de tequila reposado.,para poder seguir manteniendo estos estándares de calidad existe un organismo que se encarga de hacer efectiva la norma oficial del tequila.,0
4331,"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.",las tres ruedas tienen un núcleo de metal para soportar el peso y están recubiertas de caucho o caucho vulcanizado para resistir la fricción.,0
4332,esta bebida se ha ganado un lugar importante entre los símbolos de identidad nacional.,"a pesar de cómo comenzó se examinó como una bebida que se tomaba sola, se ha inventado toda una cultura en torno de su elaboración de cocteles conocidos en méxico y otros no mucho.",0
4333,"se trata de una tradición gastronómica mestiza, pues los plátanos son de origen asiático, originalmente introducido en las islas canarias que llegó a la américa continental.","considerados como postres, los plátanos y los camotes preparados de esta manera forman parte del acervo gastronómico de méxico.",0
4334,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","se pueden encontrar especialidades que incluyen al festival de alcachofa ahumada instantánea, en la carta, compuesta de varias texturas de alcachofa y se acompaña con una ensalada pequeña con queso parmesano esparcido con oro de veinticuatro quilates; todo esto servido en plato de saturno que está repleto de humo de nogal.",0
4335,"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","cabe destacar que la temperatura varía de acuerdo con la velocidad con que es empujado el carrito, ya que la leña que alimenta el horno depende del movimiento rodante de éste.",0
4336,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",un nuevo método empleado en los restaurantes experimentales es la congelación con deshidratación cuyo propósito es maximizar la textura y el sabor en cada mordisco.,1
4337,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,las degustaciones más delicadas pueden hacerse duraderos gracias al empleo de la ciencia.,0
4339,"para su elaboración, primero se extraen azúcares contenidos en las piñas de agave y se separan de la fibra. después, se decide qué bebida se elaborará a partir de sus componentes.","se trata de un tipo específico de mezcal, a pesar de la creencia extendida de que su elaboración es distinta.",0
4340,los colores y el ánimo mexicano son factores fundamentales en esta época del año que resaltan lo especial de esta fecha.,lo que hace especial a esta fecha son los colores y el ánimo del mexicano.,1
4341,esta bebida se ha ganado un lugar importante entre los símbolos de identidad nacional.,"entre los símbolos de identidad nacional, esta bebida  tiene un lugar fundamental.",1
4342,"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","el carrito mismo viene equipado con una superficie para la preparación del platillo, cuenta con espacio para los aderezos y para que el vendedor reciba y regrese dinero durante la compra.",1
4343,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","el menú incorpora especialidades como el festival de alcachofa ahumada instantánea, esta está hecha con diferentes texturas de alcachofa, una microensalada con queso parmesano espolvoreado y oro de 24 quilates lo acompañan y todo se sirve en un tazón de saturno impregnado con humo de nogal.",1
4344,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"un gran método de cocción, por su cualidad de mantener la integridad de los alimentos aunque pasen por largo tiempo al calor es el sous vide.",0
4345,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","en el interior, la fruta cocida se mantiene caliente y, por lo tanto, lista para comer.",0
4346,"de acuerdo al porcentaje de los azúcares provenientes del agave que se utilice en la elaboración, se puede clasificar como 100% agave o tequila.",esta es una institución que afecta a varias profesiones y llevan a cabo juntas desde el dieciséis de diciembre del 1993 en donde participan los productores encargados de hacer esta bebida.,0
4347,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.","según la cantidad de glucosa  del agave que se empleó en la fabricación, la bebida puede ser agave en su totalidad o tequila.",0
4348,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","en este procedimiento, utilizado inicialmente en la labor química y no en la gastronomía, se calienta el agua hasta los 100 grados empleando el menor grado de compresión e imposibilitando que la alta temperatura acabe con las partículas que estimulan nuestro gusto.",0
4349,en la época del siglo xvii se inventaba el vinagre de arroz y pronto cambiaría la forma de comer el nare-zushi (narezushi).,el sushi se fue extendiendo por la zona del mar de japón antes del periodo mongol.,0
4350,el tequila puede tener varios destinos como el envasado o ser enviado para la obtención de tequila reposado.,para obtener el tequila joven se combina el blanco con un poco de cualquier otro.,0
4351,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.","una de las tradiciones más particulares es la producción de vino, ya que muchas veces se les exige utilizar la uva originaria y ninguna otra.",0
4352,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","el sous-vide es muy simple, en él lo más importante es mantener el tiempo y la temperatura correcta.",1
4353,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","la compra y venta de este producto se encuentra en las calles mismas de la ciudad, siendo el camotero quien le da dirección al vehículo.",0
4354,"para los procesos posteriores, se clasifica en distintas clases como blanco, joven, reposado, añejo o de reserva. las clasificaciones se basan en las características de la bebida.","josé cuervo encabeza la lista de las diez casas tequileras más importantes de méxico, gracias a su tradición y a su importancia en el mercado.",0
4356,el vendedor ambulante empuja el carrito de los camotes para trasladarse entre las calles de la ciudad y comercializar su producto.,"este platillo es, sin duda alguna, un elemento de la cultura culinaria de méxico.",0
4357,"la forma de conservar el pescado en salazón era aplicable a las poblaciones que vivían a lo largo del río mekong, hoy en día es conocida en japón con el nombre de shiokara, una especie de salsa de pescado (similar al garum romano).","shiokara es el nombre con la que se le denomina en japón, una suerte de mezcla de pescado muy cercana al garum romano.",1
4359,el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,esta es una institución que afecta a varias profesiones y llevan a cabo juntas desde el dieciséis de diciembre del 1993 en donde participan los productores encargados de hacer esta bebida.,0
4360,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","la otra variación de kebab consiste en un tronco, el cual es hecho con alternaciones de carne marinada y picada en forma de bollitos y láminas de carne.",0
4361,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,el estrógeno es una de las hormonas que podrían ser causantes de la aparición del cáncer si los índices llegan a ser muy altos.,1
4362,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","un método que fue empleado en los laboratorios de química antes que en la cocina, pone liquido en su punto de ebullición utilizando bajísimas presiones, lo que impide que el calor aniquile las moléculas saborizantes.",0
4363,el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,el tequila tiene muchos destinos como el envasado o la obtención de tequila reposado.,0
4364,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","resulta en una tradicional mezcla gastronómica, ya que los plátanos provienen de asia, originalmente introducidos en las islas canarias y que llegaron al continente americano.",0
4365,"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","si hablamos del camote, este ya era bastante común en américa antes de la llegada de los europeos.",0
4366,"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.","cabe destacar que la temperatura varía de acuerdo con la velocidad con que es empujado el carrito, ya que la leña que alimenta el horno depende del movimiento rodante de éste.",0
4367,la denominación de origen es una clasificación que se emplea para proteger legalmente a los productores de ciertos alimentos que se producen en una zona determinada.,"la producción de vino es una tradición particular, pues se requiere que las uvas de ciertas zonas sean originarias de las mismas.",0
4368,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","existen muchas formas de preparar el mismo platillo en irán, y una de las últimas maneras que se emplean más comúnmente es servirlo también con pescado o pavo.",0
4369,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.","y tienen, además, una mayor cantidad de ciertas moléculas que al unirse con las hormonas sexuales que circulan en la sangre, las mantienen inactivas hasta que sean necesarias.",0
4370,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"por lo regular, son utilizadas para describir los estudios de como la comida cambia cuando es cocinada.",0
4371,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","en el menú hay particularidades como el festejo de alcachofa ahumada instantánea, preparada con diferentes capas de alcachofa y servida con una micro ensalada y queso parmesano espolvoreado con oro de 24 quilates, postrada en un tazón de saturno lleno con humareda de nogal.",0
4372,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.","una tradición cotidiana se haya en la elaboración del vino, ya que en algunas partes del país se obligan a usar la uva procedente de ese mismo lugar.",0
4373,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.",la segunda variante de kebab se arma alternando carne picada y carne marinada en forma de bollos y filetes que se colocan en un tronco.,0
4374,"la reserva no es propiamente una clasificación normada, aunque el distintivo se destina para designar la calidad suprema de cada casa productora.","hay otras bebidas que también tienen formas específicas para ser producidas, por ejemplo: con el vino es necesario usar las uvas de la misma zona en la que se produce el vino.",0
4375,el vendedor ambulante empuja el carrito de los camotes para trasladarse entre las calles de la ciudad y comercializar su producto.,"el vehículo es en su mayoría de metal, posee una forma cilíndrica a la cual se le agregan las ruedas que permiten su movimiento.",0
4376,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.",el uso común de estas expresiones refiere a la descripción del proceso de cocción de los alimentos.,0
4377,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.",existe la técnica de destilado al vacío que permite extraer el suave aroma de los pétalos de rosa.,1
4378,"esa conciencia pervivía en el lugar de los muertos, en donde requería alimento y algunas ayudas espirituales que podían ser otorgadas para permitirles continuar su existencia inmortal.",la alegría y lo colorido de méxico son elementos esenciales durante este periodo anual que enfatizan lo singular de esta festividad.,0
4379,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,una nutrición sin alimentos de origen animal o productos cárnicos desempeña un gran papel para prevenir las causas de mortandad más comunes en el continente europeo.,0
4380,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","el consumo mencionado es más popular en metrópolis como la cdmx, aunque la mayoría de los ingredientes provienen de zonas de cultivo ubicadas fuera de la ciudad.",0
4382,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","aunque, igualmente, la teatralidad del momento resulta muy atractivo para muchos.",0
4383,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.",este estilo de vida influye positivamente en el estado de ánimo; los investigadores han confirmado que los veganos tienen niveles de felicidad más altos que las personas que sí incluyen productos de origen animal en la dieta.,0
4384,los colores y el ánimo mexicano son factores fundamentales en esta época del año que resaltan lo especial de esta fecha.,este día del año sobresalen algunas características esenciales como los colores y el espíritu de méxico.,1
4385,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","existen una gran variedad de comidas en pinchos en el medio oriente, y estas han sido adoptadas en otras regiones de europa.",0
4386,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","su nombre, que significa “carne a la parrilla”, proviene de los persas, quienes servían este platillo a sus reyes.",1
4387,"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","en irán, hay un platillo con muchas variaciones del mismo, y una de las últimas preferencias es cocinarlo también con pescado o pavo.",0
4388,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,usualmente se usan como descripción de los cambios que sufren los alimentos al ser cocinados.,1
4390,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","en una servilleta de papel, sobre un plato desechable se sirven los frutos. es común comerlos con crema azucarada y canela, y beber leche para acompañarlos.",0
4391,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,que la cocina molecular sea tan rimbombante la hace muy llamativa también.,1
4392,"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.","aunque los productos utilizados provienen de áreas agrícolas del interior del país, esta forma de comercio es característico de las ciudades, entre ellas, la ciudad de méxico.",0
4393,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,la excentricidad con la que se presentan los platos en la cocina molecular es uno de los factores que la hacen tan popular.,0
4394,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno rebosando con humo de nogal.",1
4395,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","el alimento, cuyo nombre proviene de los persas, que significa “carne a la parrilla”, se empleaba para dar de comer a sus reyes.",0
4396,la representación de los altares de muertos ha cambiado a través de los siglos desde la introducción de la religión católica en el méxico prehispánico.,en las ceremonias de estas sociedades se solía dejar objetos de uso diario como utensilios para ayudar al fallecido en su travesía mortal.,1
4397,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","aunque los mexicanos los conocen como camoteros, venden más que solo camotes, como plátanos machos y nopal horneado.",0
4398,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",la congelación con deshidratación es una de las técnicas novedosas utilizadas en los restaurantes experimentales porque fortalece el sabor y el tacto en cada mordida.,1
4399,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","esos productos, ya cocidos y resguardados, conservan su calor perfecto para comerse al instante.",0
4400,"los camotes y los plátanos son servidos en una servilleta de papel sobre platos desechables. suelen comerse con crema de leche azucarada, canela en polvo y se acompañan con leche.","una vez fuera del horno, estos platos barrocos  se sirven al consumidor con un relleno que puede incluir leche condensada, mermelada, chocolate, entre otros.",0
4401,"existen 10 casas tequileras que se consideran las más importantes del país, tanto por su antigüedad e importancia en el mercado y dicha lista está encabezada por tequila josé cuervo.",únicamente el destilado de agave elaborado en ciertas regiones de méxico puede ser llamado tequila.,0
4402,"para su elaboración, primero se extraen azúcares contenidos en las piñas de agave y se separan de la fibra. después, se decide qué bebida se elaborará a partir de sus componentes.","al inicio, el tequila se tomaba solo, pero con el tiempo surgió una cultura de la preparación de cocteles, de los cuales muchos son reconocidos a nivel nacional.",0
4403,todos ellos se componen de aromas que simbolizan la purificación del alma. el aroma es capaz de guiar o atraer a los difuntos.,"las calaveras son un alimento dulce, que hace referencia a la muerte, hay de azúcar, chocolate o amaranto.",0
4404,el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,el tequila tiene varios destinos como por ejemplo el envasado o la obtención de tequila reposado.,0
4405,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,en los restaurantes experimentales se usa un nuevo método que potencializa el sabor y la textura de los alimentos combinando la congelación con deshidratación.,0
4406,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","un par de décadas después de ser acuñado, el concepto gastronomía molecular no les agrada a algunos chefs.",0
4407,"dentro, los frutos cocidos se mantienen calientes y, por consiguiente, listos para ser consumidos.","el peso de estos vehículos de tracción humana, compuestos prácticamente de metal, alcanza hasta los 300 kilogramos.",0
4408,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,una de las empresas londinenses que utilizan métodos moleculares en su carta es caterers bubble.,0
4409,plátanos y camotes se cuecen en ese artefacto rodante en un tiempo que oscila entre los treinta y los sesenta minutos dependiendo de la temperatura que alcance la caldera.,"nuestros dos frutos pasan por un proceso de cocción desde media hora hasta la hora completa, dependiendo de la temperatura de la caldera rodante.",1
4410,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,"en su interior, los comestibles cocidos conservan su cálida temperatura, y en consecuencia listos para degustarse.",0
4411,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,"este tiempo llega a varias dependiendo de la rapidez con la que el carrito es empujado, ya que dicho horno funciona a través de leña.",0
4412,"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.","a quienes tienen su carrito de camotes se les llama camoteros, a pesar de que no solo ofrecen camotes, sino también plátanos machos y nopales horneados.",0
4413,la construcción y representación del altar de muertos varía según la idiosincrasia y los elementos disponibles en una determinada región.,el acomodo del ofrecimiento y su simbolismo es diferente de acuerdo a la ideología y los objetos de una región en particular.,1
4414,plátanos y camotes se cuecen en ese artefacto rodante en un tiempo que oscila entre los treinta y los sesenta minutos dependiendo de la temperatura que alcance la caldera.,"esos productos, ya cocidos y resguardados, conservan su calor perfecto para comerse al instante.",0
4415,una de las tradiciones más reconocidas es el día de muertos el cual ya un referente internacional.,el altar de muertos es una mezcla del ideas prehispánicas y creencias religiosas españolas.,0
4416,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.","para hacerlo, en un primer momento quitan los azúcares en las piñas del agave y los separan de la fibra. luego deciden qué bebida elaborarán a partir de sus ingredientes.",0
4417,la construcción y representación del altar de muertos varía según la idiosincrasia y los elementos disponibles en una determinada región.,la creación y presentación del altar de muertos cambia según las particularidades y los elementos de la región donde se esté.,1
4418,"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.",los comestibles pasan entre treinta y sesenta minutos en el horno del carrito hasta que alcanzan su cocción ideal; el tiempo depende de la potencia de la caldera.,0
4419,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.",en su interior se guarda la temperatura adecuada para que estos platillos puedan ser comidos sin mayor preparación.,0
4421,"una característica es la instalación de altares domésticos en honor de los muertos de la familia donde se ofrecen alimentos, flores y objetos de uso cotidiano del difunto.",todos se constituyen de aromas que (capaces de dirigir o llamar a los difuntos) representan la purificación del alma.,0
4422,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","este tipo de dietas contienen un gran valor nutricional, sin embargo, es importante comer la cantidad correcta de proteínas debido a la falta de carne en nuestra dieta.",0
4423,"la reserva no es propiamente una clasificación normada, aunque el distintivo se destina para designar la calidad suprema de cada casa productora.","para la producción siguiente, se divide en diferentes clases como blanco, nuevo, reposado, viejo, reposado. la distribución se apoya en la singularidad de la bebida.",0
4424,"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.",la humedad del producto se mantiene gracias a un recubrimiento de cáscaras de plátano sobre los cajones que almacenan el producto; esto garantiza la temperatura y cocción adecuadas.,0
4425,"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.","una vez fuera del horno, estos platos barrocos  se sirven al consumidor con un relleno que puede incluir leche condensada, mermelada, chocolate, entre otros.",0
4426,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.",un nuevo método empleado en los restaurantes experimentales es la congelación con deshidratación cuyo propósito es maximizar la textura y el sabor en cada mordisco.,0
4427,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.",existen muchas variaciones de este platillo en irán pero últimamente es común cocinarlo incluso con pescado y pavo.,0
4428,"el pescado es un alimento perecedero, es por esta razón por la que en la antigüedad se empleaban diversos métodos simples como el ahumado o el salazón.",en la antigüedad se empleaban diversos métodos simples como el ahumado o el salazón del pescado para conservarlo.,1
4429,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","méxico posee una selección extensa de prácticas culturales. en las zonas urbanas, que haya vendedores ambulantes de camotes es algo muy normal y es reconocible por su distintivo sonido.",0
4430,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.","gracias a esto, el rendimiento atlético se puede mejorar. la mayoría de los deportistas tienen una dieta saludable.",1
